source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3406352826045301632,71.61353176369272,0.11929186850820565,17.626475943252057,0.07299303213066217,95.82750533083815,0.22120339529674576,-35.28705822500797,0.12845697300952527,20.40537376569213,0.1355316074914181,14.598567,16.36643,13.320007
3269160060098091008,50.69703608194163,0.10872932682141252,3.1647095027482717,0.09034887749597466,136.94186309355666,0.21538159838592164,-11.420738086899096,0.18386590971328412,20.40756975240105,0.14028534547742913,14.568588,16.349003,13.283423
3316315777351970304,88.87792051257058,0.04695968926842095,3.31381440478788,0.05104898970306206,-3.107354640143477,0.09415086231738798,-71.54298403375847,0.08333761520856188,20.408825567536077,0.062366599225870005,13.823041,15.263711,12.64754
235742233662354944,49.19173983065326,0.9086609188150894,38.92436280773235,0.8623237752469007,-61.2221801931986,2.070277403393277,20.91193645526973,1.9646630108600243,20.409223096851115,1.1348400599664323,12.048443,13.570512,10.843041
198776553956316928,74.81457710432124,0.0548318995364345,37.891138895526,0.04106611847900209,52.33396500829089,0.10633416492881252,-108.1986005975013,0.06743209496840064,20.409682443193898,0.055570865964996545,7.667302,7.9467854,7.2401886
3306095473174253184,67.37458972356956,0.06079691370868764,11.224761987642827,0.030476014346553233,34.24456517911902,0.17632748073788854,58.06415601169079,0.09097058512955239,20.421485120237097,0.07903933349057393,15.185453,16.940966,13.91148
166650645257957504,59.23420623388707,0.12680860273399647,27.754626697372284,0.04778737603393109,-224.69946018176506,0.21594267537950243,-62.35594100116952,0.13058568744287188,20.423850930578805,0.1373039134162551,15.853279,17.606636,14.588017
3415532957864830080,78.9053737409551,0.0632487051606677,22.894149737484245,0.04975006861160381,-43.6898432321192,0.11841494302632721,-40.65401144311913,0.0827779518544771,20.426610389974815,0.07225696275623873,14.85016,16.498774,13.609234
3118033973569972864,93.55987676291596,0.1448486310568152,-1.9305173743731896,0.17415297967132962,-27.93407400218643,0.2724648487720356,-71.35254222797965,0.25406423158723473,20.427116782197693,0.20510327214278654,17.085634,19.532093,15.637787
3225408155967879296,75.1658086966413,0.05073836327738054,-2.0660398803781517,0.03564459416094287,-13.149919954542145,0.10481090328633054,-2.157976769040214,0.07066340372538352,20.430246700850592,0.056158715789263375,6.2360454,6.4026732,5.9999943
