source_id,ra,dec,pmra,pmdec,radial_velocity,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3.41659E+18,83.37682723,23.99081021,121.9349275,-69.91617851,-66.12267657,21.92608781,10.922729,11.684362,10.096733
3.3122E+18,63.89090543,15.70616713,120.333918,-23.34671234,38.49116709,21.94141649,10.431786,11.190613,9.615364
3.27162E+18,55.97698048,3.446502713,127.825877,35.26261612,48.48873174,22.00388841,8.737034,9.202339,8.147756
3.2915E+18,74.83293728,10.38596754,83.5822833,-10.47159979,42.91844276,22.01215326,12.811378,14.137686,11.688614
3.41189E+18,72.17597188,21.10080501,95.58461371,-55.77624667,43.64519658,22.01321238,8.8214,9.274342,8.248361
3.30692E+18,66.94246144,11.73636549,110.0848919,-12.42695654,39.09251993,22.02257903,7.3565454,7.6642814,6.939491
3.40125E+18,83.27880473,20.03325097,-88.2294016,-298.6163053,-6.037968207,22.04303543,10.270936,10.923593,9.456462
3.40118E+18,82.2315369,19.72792377,-69.04751542,-332.6006717,-52.59263275,22.08048297,11.371749,12.332195,10.4283
1.45228E+17,68.82173821,23.0448918,-12.34621816,-65.58633191,33.64971541,22.08569,8.689886,9.102731,8.149462
2.50045E+18,37.30554472,0.076973989,147.3869401,16.69089394,16.94103652,22.09533595,12.30735,13.509736,11.232435
3.17765E+16,42.85672345,13.38671923,15.81840261,-31.08728725,-5.815668104,22.10139042,10.444522,11.365545,9.529533
3.31284E+18,67.69550317,16.14853725,114.1341786,-33.76035199,41.39905668,22.11707415,6.3859305,6.6263995,6.0378647
3.30917E+18,69.73924477,14.10547993,85.23855612,-18.59716002,41.96101186,22.11830747,7.795711,8.141334,7.32588
2.21111E+17,53.74957071,34.61025077,202.2415076,-174.3750999,5.32512637,22.12933684,10.296978,11.132923,9.426896
3.31228E+18,64.58083133,16.08823086,119.0142634,-23.33298123,38.63823053,22.13534927,9.28708,9.808395,8.654677
4.73199E+16,64.59214817,17.42142203,108.1076319,-54.89963787,39.28878205,22.14083469,9.593794,10.235861,8.830507
3.26904E+18,49.23007862,3.347620264,159.1401242,-389.9259403,0.452752627,22.14151447,13.031205,14.186537,11.974719
3.28106E+18,71.57870951,3.63639395,93.36575992,13.29460707,41.76950145,22.1437654,10.391086,11.1388855,9.580801
1.70564E+17,60.22892955,33.95403558,287.9430901,-229.2152456,32.13775062,22.1438935,11.531499,12.651555,10.516897
1.81313E+17,77.74571728,32.03890332,-114.3966016,21.7661188,83.17998589,22.14902004,7.864306,8.22362,7.3806305
1.28614E+17,43.07670972,29.01940553,154.6331638,-70.14711618,32.81933813,22.15150845,8.634382,9.078637,8.044803
3.42044E+18,75.43448952,26.67124141,1.017441077,47.71146495,-5.072369535,22.16395407,6.6559463,6.932114,6.254834
1.81319E+17,77.74705715,32.03952103,-120.0953531,25.85834728,84.45066686,22.16825638,8.635126,9.058093,8.07988
4.51599E+16,61.75566301,15.33494415,124.7892964,-19.96740802,38.12084311,22.17996615,10.040395,10.717401,9.29649
2.46567E+16,36.5472214,11.17937803,109.0007998,2.564172365,18.68338208,22.18472245,9.040139,9.50565,8.461446
3.31284E+18,67.21904604,15.98147641,110.6064659,-27.25131633,39.72524052,22.20887879,11.246134,12.21577,10.310813
3.28155E+18,71.86515908,4.476350604,111.4772369,-12.73921759,-16.4901345,22.22367563,11.006291,11.925364,10.07727
1.5715E+17,75.776834,30.77408039,-37.07904146,-148.4258007,20.16390877,22.22816425,10.711447,11.582233,9.812103
3.41613E+18,82.52120232,22.97100688,15.86809914,-30.53253571,24.03488151,22.23318462,11.869706,12.882274,10.888878
3.39309E+18,76.78866945,15.61361764,78.35192959,-30.46251344,42.8068017,22.28311604,12.772995,14.079151,11.652883
3.30093E+18,63.6436112,10.7013628,119.7080633,-5.774620258,38.66526281,22.29315569,6.9655905,7.252206,6.5802298
3.42044E+18,75.44301604,26.65086728,-3.634194825,30.67230663,-10.01850286,22.34344247,8.006765,8.402632,7.478818
3.4007E+18,81.87534285,18.84409835,53.03403777,-346.0004816,-29.54208707,22.35640909,9.312905,9.819833,8.684471
1.02082E+17,39.24127359,24.64801032,141.4107203,-10.67740041,12.89117844,22.36413925,6.9608526,7.2458396,6.5699806
8.72456E+16,34.83359335,20.43794143,126.4341169,-15.06006258,19.0562404,22.36890085,11.317693,12.271345,10.371308
2.61479E+16,38.51597651,12.18070762,183.7130111,-35.56041491,33.97427936,22.39166284,7.3376083,7.69081,6.8824167
3.30339E+18,61.93717949,9.756054988,64.68340884,-13.93959865,29.11026276,22.3931163,11.892482,12.937081,10.844502
3.39328E+18,74.93505594,15.9166047,85.469734,-29.78142741,41.71862675,22.39837572,6.62694,6.8800983,6.279186
3.33367E+18,85.55328101,7.400437596,-329.150242,-361.9719424,49.29605061,22.40071209,10.423513,11.048618,9.696112
3.31275E+18,66.52488591,15.52423393,131.0193638,-24.15087697,42.73135333,22.41212464,7.335864,7.6381207,6.9161777
1.64926E+17,64.89602729,29.79402339,210.0434959,-75.41530013,-26.95566392,22.43062099,12.730558,13.761503,11.683987
1.56206E+17,77.7695421,30.30253881,-59.11916834,22.90406672,-30.85956492,22.44561696,8.304355,8.728654,7.7596
3.3105E+18,63.71690698,13.05485847,114.2602541,-22.72662638,38.95711064,22.44720589,10.223316,10.936543,9.430573
3.44427E+18,85.8057281,29.94736965,84.88516509,-47.06341166,-2.169291856,22.46330879,8.368584,8.779355,7.841111
2.49667E+18,37.76858411,-1.470996524,-149.8207225,-274.2794986,2.228754418,22.46562253,10.091333,10.71698,9.366961
3.41115E+18,70.66373371,20.77673933,62.00089091,-95.83616842,-2.532668037,22.46598095,12.869023,13.971967,11.831015
1.36839E+17,45.3589531,33.35256945,46.60768615,-195.9724632,-4.461545204,22.47048067,10.917484,11.867064,9.981899
1.29321E+17,42.76849642,30.28659812,128.3151945,-32.94774001,10.52516432,22.48031867,7.4011326,7.7262816,6.9573073
6.73518E+16,58.17154351,25.80421569,139.9061624,-51.42005542,35.50198167,22.48975905,10.572748,11.364372,9.732307
1.64926E+17,64.89546993,29.7937288,214.7287366,-71.2921822,-28.97634369,22.49994863,12.692102,13.725488,11.666549
1.8211E+16,40.35821009,5.988199247,79.12499936,-56.61384984,5.749526875,22.5035792,9.820171,10.625318,9.012564
3.2417E+18,77.44153558,7.181654385,51.44629995,14.85272558,35.01178663,22.50724369,7.2766905,7.549382,6.891838
3.31007E+18,70.68189081,16.51282948,-187.2626799,-197.6232241,-4.835060502,22.5151152,10.737154,11.499368,9.916751
3.25046E+18,57.5677962,-1.522466996,103.1670152,24.82713657,30.52365659,22.51728004,6.386326,6.6181564,6.054575
3.25813E+18,58.59439654,1.261116304,21.13967385,-116.8629862,16.07156039,22.53275179,7.816954,8.149647,7.3644133
1.12104E+16,50.15543848,9.033282205,287.961566,-59.25264923,9.444249787,22.53880836,8.272162,8.657547,7.7586718
1.48184E+17,70.03892161,25.59212743,99.05399388,-61.28938264,35.03329199,22.61533716,10.089218,10.858907,9.261143
6.53196E+16,59.21731732,22.4774826,70.66070299,-113.9091927,32.35471957,22.61943954,5.5137057,5.720482,5.2362394
3.30813E+18,70.37408255,13.22112675,99.18070668,-18.64848982,40.39792686,22.64657173,10.488719,11.450566,9.546908
3.40609E+18,72.00405801,17.05586321,66.55572895,-31.95303018,51.37120525,22.6506684,10.40488,11.342582,9.457116
3.29091E+18,77.87367656,10.12008355,-46.03393787,-216.4516916,3.302419,22.70685695,11.148699,12.225712,10.169912
3.39397E+18,78.19996996,16.30592995,32.66804479,-263.5591522,32.2306692,22.72332235,10.1633,10.883689,9.374829
3.39783E+18,84.59621605,18.40982052,120.0585794,-131.1621579,25.35976539,22.72406438,11.876151,12.954124,10.868285
4.51422E+16,61.92550272,15.16268911,128.0352504,-23.51386391,37.93207863,22.73079115,5.9712453,6.1831346,5.679133
5.13839E+16,59.80696458,20.42804912,135.2552796,-36.76430582,36.8400151,22.73484143,12.570355,13.839513,11.468065
3.40372E+18,82.8533106,21.70597082,-165.3704624,-128.149407,5.929070593,22.78166274,11.863382,13.177514,10.749789
3.31296E+18,67.48274179,16.91391612,109.8690353,-31.08750523,39.38302864,22.8213251,11.971117,13.125028,10.92852
1.44378E+17,68.40541889,21.15065165,108.2506636,-46.33696783,40.47478092,22.83289977,10.198821,10.909198,9.411024
1.46678E+17,69.71421118,23.14973983,105.5292189,-54.44209875,39.0812553,22.84532392,7.36742,7.684683,6.9435215
6.05373E+16,46.98757591,20.38988674,179.0204683,-46.09980759,36.18549615,22.8475832,12.290653,13.435377,11.242392
1.27774E+17,37.80512331,28.23456197,-96.93838354,-71.67942553,-29.76212953,22.85365427,10.209865,10.960318,9.407889
3.30799E+18,69.96283831,12.72840862,102.5144841,-16.1818991,41.40866045,22.88963892,9.659127,10.252965,8.961672
3.31385E+18,65.68711942,16.79080942,174.7539656,-15.78389068,46.02404714,22.9331857,7.66847,8.030554,7.1841497
1.82188E+17,77.71475091,34.03199081,265.4735891,135.8088198,70.53552044,22.93916405,12.364594,13.405728,11.369715
3.23235E+18,74.58273313,2.782251565,136.7758619,24.3110692,32.20729262,22.95497293,12.305353,13.524755,11.2289715
3.30409E+18,63.27191244,11.74611675,58.50258096,-89.91497093,25.95700041,22.96153081,12.684345,13.94298,11.585893
8.16846E+16,41.06439677,16.37446179,-32.99344792,-9.954442356,0.851981178,22.99887722,12.617242,13.863362,11.524849
1.4429E+17,68.17491301,20.66159359,32.84398952,-25.83639873,16.92245898,23.00101182,11.389668,12.415666,10.43836
8.92787E+16,37.85138105,22.08773864,146.1485411,62.11607132,4.997635082,23.00102515,7.867821,8.221502,7.391744
3.28543E+18,68.02052089,5.410074543,112.5048854,7.57788851,41.46914477,23.00899445,6.2509503,6.4862223,5.917837
2.12977E+16,44.25236817,10.1617154,-61.17257317,-75.79008078,21.47148222,23.02438282,7.7483826,8.074616,7.314904
8.11668E+16,38.97629367,15.24860297,52.81668162,-52.74153874,-27.53745912,23.03139244,9.237093,9.837848,8.5368
1.53689E+17,74.57895633,26.09485205,90.16740683,101.0601205,12.80572754,23.04609153,8.328817,8.717307,7.8123627
1.46687E+17,69.98840771,23.13764423,101.5482781,-55.50204914,39.78768591,23.06851671,10.749867,11.605941,9.866274
1.48867E+17,65.48337804,23.41805654,117.9441375,-52.0767304,38.73840618,23.09004297,12.458201,13.736458,11.347035
1.59011E+17,69.85091439,30.35257587,64.78755878,-53.20200107,-3.684697539,23.09035106,11.195754,12.145704,10.269293
