source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3274414553152173952,52.97042191709217,0.03804097373548437,3.357506068065245,0.033548531698031084,-45.44781667275011,0.09051980596718275,-213.56103524742997,0.08156324491033033,-8.341013684723737,0.7008541497056652,20.54670020534717,0.04453099103269902,12.334615,13.610326,11.225958
3313259169388356608,68.40863659424868,0.04694679093063558,16.762389765759902,0.02073744286923947,97.96006477130072,0.12474354139476293,-25.505272466721184,0.05697583780020558,40.27001901445682,0.16028100283284963,20.55769802307952,0.051259236740466924,9.152518,9.623272,8.55924
3301922551670040064,60.93859918830096,0.036147171997923895,9.502097782742641,0.018401260282515375,-62.545700510763325,0.07261613806171885,-55.56214546381116,0.04206454692325551,26.697908983972013,0.4249015148552035,20.561007668518208,0.040512128893197635,10.6901455,11.399421,9.90191
157350701032081792,75.17468112509924,0.04499933836152148,30.896499021772144,0.027510158617103656,-74.84933966900759,0.09255318505928543,-98.10070927901063,0.04994031049048711,23.39351316527436,0.4150969505402157,20.562267959797065,0.05056178415619485,10.415283,11.126905,9.630487
3323536751251359104,89.8521053261745,0.03967226114198764,8.669568685415888,0.03934996726274972,-29.777453747791256,0.08619044609771709,-2.1500375708660244,0.08229990905894527,-10.135433642644822,3.3801653601397454,20.56790875140826,0.05214166947314246,11.5960865,12.600397,10.645275
3295940658659159936,71.92491644927587,0.034074186181918424,12.233959002582907,0.01958571578910745,27.664564907139997,0.06943105507450427,-38.75167503071889,0.037617975727941726,32.27903689530507,1.1574954452127564,20.576126834836383,0.04219721530387847,10.02705,10.612158,9.333751
959280915500156416,92.96079847386257,0.43420987735905947,39.09403822297299,0.4266015483035972,7.346964747305169,0.8403145988011715,-15.058894505422332,0.7259631915645773,41.61444923553732,1.4803940911542577,20.582026226275534,0.540261040262458,12.041651,12.485383,11.410799
5850333867750784,41.33741195436365,0.08065211825399843,4.711456110144893,0.07975072071339273,69.63027827801398,0.17550662927468266,-40.8354674158933,0.17134887152763661,23.16190317381836,0.8806058584337212,20.583572113747564,0.09353199075863333,5.963036,6.1400414,5.714676
3405113740864365440,72.38424228250187,0.046706403669671784,15.888633127327658,0.02981748236048256,86.73038996233683,0.08254462040947377,-25.497716218020297,0.052142539838941994,41.36836507560733,0.13918476676301533,20.58695091831179,0.05544416036331163,7.58252,7.8946714,7.1571903
145056030728993280,67.69135093467688,0.049992209136792115,22.145449207720088,0.027921311389694503,-28.14435190721491,0.11892098178146589,-181.46553282605498,0.08678812182701019,-17.088175947001954,0.3051949597702167,20.590141307651088,0.05178417899493503,11.294382,12.203636,10.404125
146789960565014528,70.37755271810192,0.05199867741828327,23.39911249708639,0.027331615518336714,167.60962798594937,0.14053174719333691,-164.74612903691443,0.06201111477661609,-58.11634946734264,0.4070771140202629,20.595806242508992,0.05741644366093694,11.348785,12.24259,10.44269
3227308623164447616,76.02628713789258,0.03263844213623258,-0.6496753134790254,0.02553658819149987,60.65379309417809,0.06271768364589611,-143.78139612101126,0.05035530109938102,-40.725864519630605,0.1731247286162927,20.607548957524106,0.042313780504865055,8.409934,8.79492,7.8977695
82716092254529280,37.50735630100889,0.8173885813407977,17.781998415671026,0.7221754611098979,23.14482858468287,1.6330075581104473,26.6664175664511,1.369604211681451,-2.8698212484090106,5.929393739563195,20.61371131765009,0.8510664191185483,11.563841,12.75842,10.482757
18510969743939072,39.12960185747917,0.04361835319622887,6.453713677624942,0.031260707845217325,85.05988997630952,0.0820375617633961,-122.20032415849451,0.06487620842549048,76.13466136994336,3.2148388262366394,20.620775561352666,0.044518345604476,13.845893,15.135125,12.726634
